JUNCTION-364	94.09	119.6
JUNCTION-365	95.92	120.41
JUNCTION-366	97.79	121.04
JUNCTION-367	98.59	118.13
JUNCTION-368	99.75	121.7
JUNCTION-369	93.77	120.37
JUNCTION-370	99.2	122.93
JUNCTION-371	98.54	124.37
JUNCTION-372	108.5	132.29
JUNCTION-373	105.77	132.93
JUNCTION-374	115.28	125.98
JUNCTION-375	118.03	132.93
JUNCTION-376	95.7	128.04
JUNCTION-377	93.78	128.71
JUNCTION-378	95.94	130.16
JUNCTION-379	95.58	130.9
JUNCTION-380	94.69	132.41
JUNCTION-381	94.02	131.34
JUNCTION-382	94.26	132.07
JUNCTION-383	94.89	133.03
JUNCTION-384	93.73	132.5
JUNCTION-385	93.71	130.88
JUNCTION-386	94.95	132.8
JUNCTION-387	94.81	132.91
JUNCTION-388	98.05	135.36
JUNCTION-389	95.61	133.83
JUNCTION-390	93.71	135.36
JUNCTION-391	96.18	134.58
JUNCTION-392	96.94	138.85
JUNCTION-393	97.95	136.02
JUNCTION-394	97.79	136.61
JUNCTION-395	97.6	136.55
JUNCTION-396	97.65	136.66
JUNCTION-397	96.19	134.72
JUNCTION-398	98.46	138.02
JUNCTION-399	99.66	139.81
JUNCTION-400	100.73	138.96
JUNCTION-401	99.48	135.7
JUNCTION-402	100.2	133.63
JUNCTION-403	106.55	134.32
JUNCTION-404	108.99	137.24
JUNCTION-405	110.26	136.39
JUNCTION-406	110.46	139.39
JUNCTION-407	97.9	139.65
JUNCTION-408	96.11	143.98
JUNCTION-409	95.95	146.31
JUNCTION-410	104.98	147.08
JUNCTION-411	109.34	141.21
JUNCTION-412	114.67	137.32
JUNCTION-413	112.98	139.18
JUNCTION-414	111.16	140.42
JUNCTION-415	111.23	140.53
JUNCTION-416	110.56	145.4
JUNCTION-417	113.15	143.32
JUNCTION-418	118.22	140.64
JUNCTION-419	109.17	146.39
JUNCTION-420	114.34	145.07
JUNCTION-421	113.2	146.02
JUNCTION-422	112.53	146.59
JUNCTION-423	114.68	148.1
JUNCTION-424	115.79	147.19
JUNCTION-425	113.43	149.14
JUNCTION-426	110.65	151.48
JUNCTION-427	117.99	143.42
JUNCTION-428	118.47	141.04
JUNCTION-429	117.21	137.62
JUNCTION-430	117.89	133.53
JUNCTION-431	116.41	134.01
JUNCTION-432	119.15	134.14
JUNCTION-433	119.59	134.31
JUNCTION-434	120.52	134.61
JUNCTION-435	129.04	137.76
JUNCTION-436	131.63	138.76
JUNCTION-437	133.41	139.55
JUNCTION-438	132.46	142.92
JUNCTION-439	130.29	144.06
JUNCTION-440	133.39	139.41
JUNCTION-441	119.38	137.72
JUNCTION-442	119.69	139.51
JUNCTION-443	119.84	140.47
JUNCTION-444	122.74	149.31
JUNCTION-445	121.16	139.95
JUNCTION-446	123.59	138.88
JUNCTION-447	119.9	140.75
JUNCTION-448	123.1	149.97
JUNCTION-449	129.46	145.26
JUNCTION-450	118.85	140.99
JUNCTION-451	119.97	143.82
JUNCTION-452	119.36	144.33
JUNCTION-453	117.13	145.7
JUNCTION-454	110.21	151.84
JUNCTION-455	108.32	149.2
JUNCTION-456	109.02	152.92
JUNCTION-457	108.93	152.93
JUNCTION-458	108.22	151.92
JUNCTION-459	106.01	148.61
JUNCTION-460	105.03	154.66
JUNCTION-461	104.43	153.77
JUNCTION-462	105.7	155.68
JUNCTION-463	106.78	154.76
JUNCTION-464	118.2	150.27
JUNCTION-465	120.39	148.4
JUNCTION-466	121.01	147.7
JUNCTION-467	119.69	152.2
JUNCTION-468	122.93	149.91
JUNCTION-469	121.91	150.2
JUNCTION-470	125.54	153.55
JUNCTION-471	120.47	153.24
JUNCTION-472	120.12	153.49
JUNCTION-473	122.21	157.42
JUNCTION-474	122.82	159.48
JUNCTION-475	118.35	162.98
JUNCTION-476	127.2	163.45
JUNCTION-477	126.4	162.56
JUNCTION-478	126.06	160.9
JUNCTION-479	130.13	158.72
JUNCTION-480	130.96	158.11
JUNCTION-481	134.49	162.31
JUNCTION-482	128.85	161.96
JUNCTION-483	129.97	163.45
JUNCTION-484	130.91	164.71
JUNCTION-485	132.34	163.28
JUNCTION-486	128.13	165.11
JUNCTION-487	116.61	164.24
JUNCTION-488	115.8	163.35
JUNCTION-489	115.13	165.28
JUNCTION-490	114.01	162.58
JUNCTION-491	117.13	160.26
JUNCTION-492	115.59	157.78
JUNCTION-493	114.76	156.83
JUNCTION-494	114.53	156.7
JUNCTION-495	114.59	156.58
JUNCTION-496	114.76	154.55
JUNCTION-497	112.67	157.41
JUNCTION-498	110.92	159.25
JUNCTION-499	113.08	163.28
JUNCTION-500	110.84	159.19
JUNCTION-501	112.23	162.06
JUNCTION-502	109.05	165.07
JUNCTION-503	114.39	165.09
JUNCTION-504	109.86	155.69
JUNCTION-505	109.69	155.09
JUNCTION-506	112.25	152.87
JUNCTION-507	112.9	152.33
JUNCTION-508	112.79	150.19
JUNCTION-509	112.58	149.86
JUNCTION-510	103.28	157.78
JUNCTION-511	106.03	156.86
JUNCTION-512	102.09	158.84
JUNCTION-513	98.04	162.23
JUNCTION-514	97.65	161.68
JUNCTION-515	97.31	161.17
JUNCTION-516	94.33	156.83
JUNCTION-517	94.17	156.58
JUNCTION-518	93.7	156.65
JUNCTION-519	94.68	165.08
JUNCTION-520	102.88	159.68
JUNCTION-521	104.78	158.07
JUNCTION-522	107.12	158.34
JUNCTION-523	108.2	159.36
JUNCTION-524	110.79	158.2
JUNCTION-525	108.79	161
JUNCTION-526	110.17	161.99
JUNCTION-527	107.93	165.08
JUNCTION-528	110.72	161.56
JUNCTION-529	130.12	165.3
JUNCTION-530	129.75	165.6
JUNCTION-531	128.81	166.16
JUNCTION-532	131.37	167.86
JUNCTION-533	131.5	168.01
JUNCTION-534	133.27	169.42
JUNCTION-535	133.71	168.53
JUNCTION-536	133.43	169.12
JUNCTION-537	135.95	166.03
JUNCTION-538	131.43	169.84
JUNCTION-539	131.07	169.34
JUNCTION-540	125.09	167.74
JUNCTION-541	128.02	167.35
JUNCTION-542	126.53	172.71
JUNCTION-543	124.35	172.94
JUNCTION-544	134.11	173.46
JUNCTION-545	133.64	170.4
JUNCTION-546	135.96	169.3
JUNCTION-547	136.73	168.15
JUNCTION-548	137.11	166.45
JUNCTION-549	134.43	173.93
JUNCTION-550	136.84	172.31
JUNCTION-551	135.16	175.98
JUNCTION-552	138.79	172.34
JUNCTION-553	139.4	170.87
JUNCTION-554	139.73	173.46
JUNCTION-555	135.45	178.05
JUNCTION-556	138.57	191.61
JUNCTION-557	138.4	183.64
JUNCTION-558	138.86	179.21
JUNCTION-559	130.91	171.87
JUNCTION-560	124.64	179.61
JUNCTION-561	125.25	182.48
JUNCTION-562	128.71	186.82
JUNCTION-563	135.61	179.03
JUNCTION-564	135.91	179.53
JUNCTION-565	136.7	179.97
JUNCTION-566	137.64	179.18
JUNCTION-567	139.99	176.79
JUNCTION-568	137.4	182.6
JUNCTION-569	139.56	180.8
JUNCTION-570	134.69	181.95
JUNCTION-571	134	182.71
JUNCTION-572	135.38	182.92
JUNCTION-573	131.19	184.82
JUNCTION-574	131.14	185.62
JUNCTION-575	129.89	187.07
JUNCTION-576	133.06	186.02
JUNCTION-577	134.56	186.05
JUNCTION-578	116.79	177.56
JUNCTION-579	119.36	176.66
JUNCTION-580	128.99	188.67
JUNCTION-581	129.86	188.47
JUNCTION-582	130.48	187.68
JUNCTION-583	130.54	187.64
JUNCTION-584	126.51	183.27
JUNCTION-585	125.08	184.17
JUNCTION-586	124.11	183.99
JUNCTION-587	123.5	183.69
JUNCTION-588	121.74	182.1
JUNCTION-589	121.61	181.91
JUNCTION-590	121.25	182.19
JUNCTION-591	116.51	168.2
JUNCTION-592	118.58	173.85
JUNCTION-593	120.86	170.22
JUNCTION-594	119.67	173.97
JUNCTION-595	118.81	176.98
JUNCTION-596	117.78	179.36
JUNCTION-597	117.4	176.21
JUNCTION-598	114.44	178.14
JUNCTION-599	113.06	175.91
JUNCTION-600	113.16	175.84
JUNCTION-601	114.27	175.17
JUNCTION-602	111.85	173.32
JUNCTION-603	113.15	172.51
JUNCTION-604	114.22	171.84
JUNCTION-605	112.32	180.32
JUNCTION-606	121.14	177.77
JUNCTION-607	120.5	176.77
JUNCTION-608	121.47	178.31
JUNCTION-609	115	178.82
JUNCTION-610	116.02	180.27
JUNCTION-611	117.01	180.76
JUNCTION-612	118	180.7
JUNCTION-613	116.92	181.94
JUNCTION-614	117.77	197.91
JUNCTION-615	115.85	182.61
JUNCTION-616	114.52	183.44
JUNCTION-617	109.02	182.38
JUNCTION-618	112.47	179.34
JUNCTION-619	110.7	180.45
JUNCTION-620	108.73	181.74
JUNCTION-621	108.68	181.77
JUNCTION-622	107.23	182.74
JUNCTION-623	112.45	176.3
JUNCTION-624	111.73	176.74
JUNCTION-625	110.97	177.2
JUNCTION-626	109.22	178.29
JUNCTION-627	108.53	178.72
JUNCTION-628	109.76	174.63
JUNCTION-629	110.95	171.77
JUNCTION-630	121.97	184.94
JUNCTION-631	120.45	184.29
JUNCTION-632	115.81	188.4
JUNCTION-633	115.54	193.18
JUNCTION-634	113.71	195.46
JUNCTION-635	117.75	191.07
JUNCTION-636	117.4	190.63
JUNCTION-637	120.15	193.59
JUNCTION-638	120.9	194.11
JUNCTION-639	119.58	193.25
JUNCTION-640	118.26	191.84
JUNCTION-641	110.37	189.59
JUNCTION-642	109.29	188.33
JUNCTION-643	108.3	186.92
JUNCTION-644	110.38	185.6
JUNCTION-645	110.92	186.34
JUNCTION-646	111.19	186.72
JUNCTION-647	115.34	184.62
JUNCTION-648	112.15	188.1
JUNCTION-649	112.6	188.86
JUNCTION-650	106.27	184.09
JUNCTION-651	107.05	185.14
JUNCTION-652	107.12	187.68
JUNCTION-653	106.85	191.74
JUNCTION-654	106.01	188.35
JUNCTION-655	104.69	189.28
JUNCTION-656	108.4	182.77
JUNCTION-657	104.45	185.36
JUNCTION-658	102.63	186.5
JUNCTION-659	103.57	187.83
JUNCTION-660	98.51	188.93
JUNCTION-661	103.88	188.27
JUNCTION-662	108.63	194.3
JUNCTION-663	109.62	193.35
JUNCTION-664	111.85	196.15
JUNCTION-665	111.35	196.41
JUNCTION-666	110.25	197.38
JUNCTION-667	113.35	194.95
JUNCTION-668	110.88	197.36
JUNCTION-669	113.93	193.86
JUNCTION-670	104.89	179.33
JUNCTION-671	104.24	180.47
JUNCTION-672	103.39	185.11
JUNCTION-673	101.68	182.55
JUNCTION-674	100.45	186.82
JUNCTION-675	98.07	188.29
JUNCTION-676	100.46	191.84
JUNCTION-677	100.18	195.26
JUNCTION-678	101.35	195.87
JUNCTION-679	101.26	197.36
JUNCTION-680	99.34	197.4
JUNCTION-681	102.67	195.04
JUNCTION-682	104.65	193.02
JUNCTION-683	103.93	191.98
JUNCTION-684	102.47	192.92
JUNCTION-685	97.69	187.79
JUNCTION-686	100.36	180.54
JUNCTION-687	101.35	182.07
JUNCTION-688	103.05	178.6
JUNCTION-689	100.26	179.55
JUNCTION-690	100.81	176.57
JUNCTION-691	100.31	174.91
JUNCTION-692	101.77	171.4
JUNCTION-693	103.04	169.58
JUNCTION-694	101.6	170.66
JUNCTION-695	100.71	169.89
JUNCTION-696	101.27	167.68
JUNCTION-697	98.44	167.68
JUNCTION-698	98.38	167.01
JUNCTION-699	97.29	169.2
JUNCTION-700	99.8	169.7
JUNCTION-701	93.62	166.28
JUNCTION-702	96.59	186.39
JUNCTION-703	95.39	184.69
JUNCTION-704	96.31	184.06
JUNCTION-705	95.1	184.29
JUNCTION-706	93.7	184.34
JUNCTION-707	93.66	182.05
JUNCTION-708	93.57	180.53
JUNCTION-709	94.29	180.25
JUNCTION-710	96.28	180.6
JUNCTION-711	97.17	180.62
JUNCTION-712	96.74	177.05
JUNCTION-713	96.82	175.15
JUNCTION-714	95.43	172.5
JUNCTION-715	94.5	178.3
JUNCTION-716	93.63	178.27
JUNCTION-717	95.86	171.34
JUNCTION-718	93.65	170.62
JUNCTION-719	138.11	171.46
JUNCTION-720	138.53	170.61
JUNCTION-721	139.47	170.82
JUNCTION-722	140.85	169.88
JUNCTION-723	139.12	172.02
JUNCTION-724	144.8	168.75
JUNCTION-725	145.14	168.68
JUNCTION-726	140.89	171.75
JUNCTION-727	141.23	172.44
JUNCTION-728	140.39	174.46
JUNCTION-729	140.48	174.67
JUNCTION-730	141.1	176.05
JUNCTION-731	141.25	177.95
JUNCTION-732	140.53	179.99
JUNCTION-733	108.78	198.48
JUNCTION-734	108.17	197.34
JUNCTION-735	107.1	194.46
JUNCTION-736	104.14	197.18
JUNCTION-737	103.42	196.15
JUNCTION-738	105.3	198.83
JUNCTION-739	104.53	199.4
JUNCTION-740	103.85	198.64
JUNCTION-741	106.07	199.92
JUNCTION-742	103.32	201.16
JUNCTION-743	101.96	199.7
JUNCTION-744	101.13	199.98
JUNCTION-745	102.57	199.43
JUNCTION-746	103.99	202.13
JUNCTION-747	98.17	206.18
JUNCTION-748	100.24	198.82
JUNCTION-749	101.1	200.62
JUNCTION-750	98.8	203.1
JUNCTION-751	97.66	203.86
JUNCTION-752	98.08	206.25
JUNCTION-753	96.97	202.89
JUNCTION-754	96.85	202.7
JUNCTION-755	95.63	201.31
JUNCTION-756	94.24	200.88
JUNCTION-757	93.71	200.7
JUNCTION-758	95.41	197.68
JUNCTION-759	92.79	200.41
JUNCTION-760	92.89	201.17
JUNCTION-761	87.38	200.36
JUNCTION-762	85.69	215.25
JUNCTION-763	84.81	199.94
JUNCTION-764	84.17	203
JUNCTION-765	84.07	203
JUNCTION-766	83.24	203.08
JUNCTION-767	80.63	207.39
JUNCTION-768	80.38	208.18
JUNCTION-769	79.55	210.61
JUNCTION-770	79.37	211.08
JUNCTION-771	79.23	212.11
JUNCTION-772	79.34	212.15
JUNCTION-773	77.49	215.89
JUNCTION-774	80.46	207.92
JUNCTION-775	83.4	208.57
JUNCTION-776	84.06	205.19
JUNCTION-777	83.13	210.34
JUNCTION-778	83.83	210.03
JUNCTION-779	83.08	210.62
JUNCTION-780	83.83	210.93
JUNCTION-781	82.81	212.32
JUNCTION-782	82.67	213.23
JUNCTION-783	82.27	215.43
JUNCTION-784	82.35	215.63
JUNCTION-785	82.56	215.66
JUNCTION-786	81.72	218.33
JUNCTION-787	84.22	200.14
JUNCTION-788	82.38	200.36
JUNCTION-789	82.48	200.36
JUNCTION-790	82.53	200.55
JUNCTION-791	84.96	197.9
JUNCTION-792	85.33	198.21
JUNCTION-793	84.89	197.61
JUNCTION-794	81.51	200.07
JUNCTION-795	81.55	198.85
JUNCTION-796	82.53	197.73
JUNCTION-797	83.92	196.97
JUNCTION-798	81.69	195.84
JUNCTION-799	79.68	200.51
JUNCTION-800	79.59	200.37
JUNCTION-801	78.72	200.41
JUNCTION-802	78.53	200.23
JUNCTION-803	79.4	200.29
JUNCTION-804	79.45	200.46
JUNCTION-805	79.41	197
JUNCTION-806	74.27	196.98
JUNCTION-807	74.27	197.86
JUNCTION-808	92.49	133.5
JUNCTION-809	92.18	133.15
JUNCTION-810	91.97	132.83
JUNCTION-811	92.34	133.61
JUNCTION-812	93.55	135.49
JUNCTION-813	89.12	136.31
JUNCTION-814	87.47	137.46
JUNCTION-815	86.02	138.49
JUNCTION-816	86.33	138.79
JUNCTION-817	85.81	138.65
JUNCTION-818	84.98	139.98
JUNCTION-819	83.85	140.95
JUNCTION-820	83.1	141.69
JUNCTION-821	81.74	142.42
JUNCTION-822	81.65	142.58
JUNCTION-823	80.87	143.12
JUNCTION-824	81.74	142.14
JUNCTION-825	85.42	138.33
