Row,DemandModel_1,DemandModel_2,DemandModel_3,IsoValveClosure_1,IsoValveClosure_2,IsoValveClosure_3,ReaxCoeff_1,ReaxCoeff_2,ReaxCoeff_3,InjStart_1,InjStart_2,InjStart_3,InjDur_1,InjDur_2,InjDur_3,InjRate_1,InjRate_2,InjRate_3,InjRate_4
Levels,0,0.2,0.4,0,0.25,0.5,-5,-0.1,0,24,32,40,1,12,24,0.1,1,10,100
KL-1427,7.49025223950617,8.74364351604939,9.84869573950617,2.2171637654321,4.71738166728395,19.1480460623457,10.0246334277778,8.01646821512346,8.0414898521605,8.6791755845679,8.82180652623457,8.58160938425926,9.76268414598765,8.34378785895061,7.97611949012346,8.22294655514404,10.7110465872428,8.85288080987655,6.98991470781894
KL-326,95.1753442351852,95.3832006141976,120.501903675926,24.5752779104938,133.48605198642,152.999118628395,70.3169922938271,119.721474361111,121.02198187037,101.410310033333,104.646033364506,105.004105127469,92.0477443225308,108.574273615432,110.438430587346,62.7994072292181,100.213262550206,119.365425695062,132.369169225926
KL-1,13.1446914827161,14.5610768756173,15.8766027774692,3.4921350382716,15.9020913604938,24.188144737037,20.7254980935185,11.2815646077161,11.5753084345679,13.1385410574074,13.52548125,16.9183488283951,16.0475537854938,14.1723475950617,13.3624697552469,24.4364031687243,19.7587267078189,8.3080946876543,5.60660361687242
All,27.2480741686241,28.4379039479485,29.625294762584,2.97105171721675,28.6136713823804,53.7265497795583,20.6220147986825,32.2196851199984,32.4695729604753,27.6836337019016,28.6846124172647,28.9430267599891,26.2349958647033,29.3699384404095,29.7063385740427,19.4030634547808,28.6241359064905,31.812174636596,33.9089898410064
