Row,x,y,EC,uEC
JUNCTION-2419,41.97,85.83,0.231976193084761,7.79513323384773
JUNCTION-242,124.01,106.41,2.60308769141013,45.6560162523662
JUNCTION-2420,41.99,82.24,0.00389033181207191,0
JUNCTION-2423,45.3,84.32,0.002303092276739,0
JUNCTION-2425,48.44,88.65,0.353857709483086,5.29545688312757
JUNCTION-2428,48.75,91.31,0.352375420904581,7.00969995298354
JUNCTION-2429,49.59,95.51,0.475786093992551,1.97208825462963
JUNCTION-2435,35.9,95.74,0.231387875536004,5.42171546748971
JUNCTION-2439,34.39,93.15,0.205134062036738,4.12393003004115
JUNCTION-2441,33.86,95.04,0.00162987196389282,0
JUNCTION-2456,40.51,93.86,0.000480350247914313,0
JUNCTION-2462,39.23,94.15,0.000910435691767891,0
JUNCTION-2463,48.12,86.37,0.349211657717356,6.57801955236625
JUNCTION-2464,52.79,90.33,0.383635483948559,4.98408265730453
JUNCTION-2467,51.3,90.7,0.00278713010484504,0
JUNCTION-247,127.78,106.82,0.00242348935341261,0
JUNCTION-2470,53.25,92.91,0.378447401386464,5.89688436820987
JUNCTION-2473,52,94.98,0.442921361645617,3.42331365082305
JUNCTION-2479,52.22,88.07,0.383100075241093,5.4615879729424
JUNCTION-248,126.58,108.89,3.13656863805387,52.8014963619342
JUNCTION-2484,54.16,84.63,0.271909082878829,5.29298099948559
JUNCTION-2487,57.67,93.38,0.333145176272173,6.62645909187241
JUNCTION-249,124.69,110.1,2.76913077718791,67.5222536229424
JUNCTION-2490,60.13,93.26,0.0002122278549189,0
JUNCTION-2492,44.18,94.38,0.300907596377166,6.41102339670782
JUNCTION-2493,42.08,89.75,0.283891392939839,6.8904436473251
JUNCTION-25,101.6,63.71,6.37518649768121,38.4264953567901
JUNCTION-2500,38.08,91.31,0.202479922302693,7.40378290987654
JUNCTION-2503,59.82,96.67,0.00162656948909323,0
JUNCTION-2504,54.71,97.76,0.328762829212157,6.55736168014402
JUNCTION-2511,48.42,99.41,0.543302034046633,1.5325446904321
JUNCTION-2512,47.33,109.49,0.561343697300895,1.47879392479424
JUNCTION-2516,54.89,116.26,0.581661929603496,1.31088774773662
JUNCTION-2518,54.61,119.15,0.600285474643546,1.36013975390946
JUNCTION-2519,50.21,119.9,0.600507345946139,1.43713876234568
JUNCTION-252,128.88,107.89,0.00309468281820177,0.000408406995884774
JUNCTION-2521,47.92,122.63,0.00171851845649046,0
JUNCTION-2525,55.67,120.22,0.0022754802186324,0
JUNCTION-2526,56.44,120.14,0.00189913088548739,0
JUNCTION-2530,54.53,101.28,0.00184178246921692,0
JUNCTION-2531,56.74,112.28,0.574308168803559,1.32353974372428
JUNCTION-2535,149.41,166.34,0.000355422854046626,0
JUNCTION-2537,150.65,164.01,0.000257350685330954,0
JUNCTION-2538,154.84,156.99,0.935052475900816,29.638411248251
JUNCTION-2540,154.67,163.56,0.00770191782747364,0
JUNCTION-2541,156.3,155.47,1.00018525810209,29.0676861019547
JUNCTION-2543,173.77,149.41,1.73681378369809,20.3775825168724
JUNCTION-2544,166.01,149.81,0.961815090346429,29.0796611911522
JUNCTION-2548,166.88,154.67,0.851367886701909,31.24245546893
JUNCTION-255,133.57,106.91,0.00356329791634488,0
JUNCTION-2550,167.72,153.34,0.998474419750354,28.502659801749
JUNCTION-2551,169.94,151.03,1.1746954082669,34.046917357819
JUNCTION-2552,175.31,155.11,1.4614398847649,35.4561182788066
JUNCTION-2553,168.67,149.65,1.35174143132217,37.8575608211934
JUNCTION-2556,169.91,156.47,1.00009506977654,31.6647264684156
JUNCTION-2559,160.41,156.15,0.00289722468937755,0
JUNCTION-2561,148.17,144.25,1.33381627713371,28.1580713924897
JUNCTION-2562,159.64,165.23,1.28823479803011,24.6797228977366
JUNCTION-2563,159.01,165.52,1.2792453762638,24.0221081226337
JUNCTION-2568,165.73,166.07,1.24983508327184,29.4140030488683
JUNCTION-2569,169.12,159.94,1.31334333229316,30.2367345690329
JUNCTION-2571,173.36,167.21,1.4412993257047,32.4187782274692
JUNCTION-2572,175.72,163.56,1.51606123871343,33.1533897550412
JUNCTION-2573,175.34,160.16,1.33196283286971,31.2809917527778
JUNCTION-2575,172.01,156.34,1.24958709368953,34.160033299177
JUNCTION-2577,177.19,157.23,0.00157963113214674,0
JUNCTION-2579,182.05,159.63,1.43616837397945,36.2484687353909
JUNCTION-2582,181.23,164.61,1.61837907935814,34.3076199445473
JUNCTION-2586,184.08,161.33,1.80736519633642,37.3519791495885
JUNCTION-2589,185.24,162.92,0.00193413396077176,0
JUNCTION-2590,192.65,163.26,2.03440581018355,15.5497709415638
JUNCTION-2592,196.14,156.35,1.42609277054719,16.756656270679
JUNCTION-2595,191.61,155.12,0.942101977062691,23.8857340003086
JUNCTION-2597,190.79,156.84,0.00206637232702353,0.0002726329218107
JUNCTION-2598,188.76,156.61,0.00277945603645244,0
JUNCTION-2599,192.53,153.19,0.00231098389090764,0
JUNCTION-26,104.7,49.48,5.3772430145565,35.5409555806585
JUNCTION-2600,191.18,151.47,1.20607896718263,19.5149029199588
JUNCTION-2603,187.33,154.28,0.00111194293867415,0.000146767901234568
JUNCTION-2605,185.56,154.53,0.00216481616139822,0
JUNCTION-2609,185.49,148.79,1.3523451128071,18.089908747428
JUNCTION-261,126.24,112.92,3.37348753774942,66.1925165101852
JUNCTION-2610,183.28,147.74,1.36609956230415,16.8643798911523
JUNCTION-2613,177.55,147.33,0.00277022563190311,0
JUNCTION-2615,190.06,140.76,0.118977800081052,3.16971777592592
JUNCTION-2618,189.79,137.9,0.00251069294939061,0
JUNCTION-262,121.34,115.54,3.98023303703799,70.7653471829218
JUNCTION-2620,193.1,137.65,0.0604068695565588,0.165155559876543
JUNCTION-2623,195.54,142.38,0.152699904736747,8.5463919057613
JUNCTION-2624,189.16,150.52,1.26639668014652,19.7040234958848
JUNCTION-2625,197.68,154.51,1.14987370680481,16.8416175927984
JUNCTION-2626,194.3,132.56,0.00501463496305658,0
JUNCTION-2628,196.17,134.53,0.00412094222932218,0.000544111934156379
JUNCTION-2630,198.03,138.86,0.0197467795954015,0.018777837037037
JUNCTION-2633,203.45,144.01,0.141324588458085,1.13038852973251
JUNCTION-2634,205.39,140.84,0.0965887817927439,0.493627606995887
JUNCTION-2635,199.46,135.17,0.00413440711408512,0
JUNCTION-2637,214.47,146.5,0.0286905017991353,0.715818983127569
JUNCTION-2638,216.69,147.85,0.00281389386054397,0
JUNCTION-2639,212.53,149.61,0.0563134893458836,1.04351461769547
JUNCTION-264,120.33,112.52,0.00118369800866197,0
JUNCTION-2640,214.34,150.71,0.0591271026992276,1.73149196718107
JUNCTION-2642,217.17,156.84,0.122488008627002,2.79550809434156
JUNCTION-2643,212.62,154.06,0.0615961638777143,3.02266137098765
JUNCTION-2645,212.37,151.85,0.00134498768427005,0
JUNCTION-2646,206.77,150.58,0.0330055940303854,1.61794161728395
JUNCTION-2647,201.44,147.29,0.196168598558619,1.57736137057613
JUNCTION-2648,207.29,137.74,0.0500601673516307,0.0882713016460905
JUNCTION-2649,203.36,134.16,0.028781918545147,0.0473508440329218
JUNCTION-265,114.74,115.76,5.46587230956664,29.4690905611111
JUNCTION-2651,200.81,130.23,0.0144756124419979,0.0174833497942386
JUNCTION-2652,203.02,128.99,0.00322834299202225,0
JUNCTION-2653,199.87,128.97,0.00339644115638032,0
JUNCTION-2654,212.35,140.78,0.00640114786076749,0
JUNCTION-2655,197.81,154.31,0.00184253284366077,0
JUNCTION-2656,199.11,151.43,0.634079233906823,25.2241877864198
JUNCTION-2657,198.08,151.01,0.00121612226800155,0
JUNCTION-2659,202.85,153.69,1.03817044428701,27.3262248683127
JUNCTION-266,117.55,114.14,0.00350089955532166,0
JUNCTION-2661,202.87,152.17,0.000922871432229743,0
JUNCTION-2662,201.59,156.37,1.37102915908624,22.1281844990741
JUNCTION-2663,203.38,157.21,1.3511135437134,21.2065853452675
JUNCTION-2665,198.27,157.77,1.4030423304621,17.6346648995885
JUNCTION-2668,195.65,159.78,0.00110741048157188,0
JUNCTION-2670,197.7,160.77,0.00111751107384852,0
JUNCTION-2672,201.28,161.6,1.47866816479716,15.3674611930041
JUNCTION-2673,202.25,159.55,1.41086099002262,15.8518246194444
JUNCTION-2675,200.06,164.2,1.30569061902325,19.3397140855967
JUNCTION-2676,203.94,163.13,0.851633776273685,24.1784687598765
JUNCTION-2677,205.58,164.01,0.430410894820902,27.326384463786
JUNCTION-2678,209.33,163.3,0.171621455384711,17.7243569962963
JUNCTION-2679,210.39,161.11,0.168776559266905,3.86260694855967
JUNCTION-268,113.13,116.68,5.32435394402371,39.5242302527778
JUNCTION-2685,202.36,159.56,1.54805007220075,17.0839729688272
JUNCTION-2688,205.48,159.9,0.585607181256346,26.1481021372428
JUNCTION-2692,205.01,154.25,0.00248082704548346,0
JUNCTION-2693,206.17,157.14,0.00135333998874853,0
JUNCTION-2695,207.4,157.78,0.00130197133008021,0
JUNCTION-2698,206.94,161.29,0.00196269002817336,0
JUNCTION-2699,209.57,156.48,0.00366592209158951,0
JUNCTION-2701,209.84,158.65,0.136014004045119,2.80349443847736
JUNCTION-2703,210.15,157.79,0.133488135717552,2.55031502602881
JUNCTION-2706,214.8,159.12,0.13254531002469,2.81843682767489
JUNCTION-2709,201.46,142.19,0.0121432521593089,0.0118380543209877
JUNCTION-271,111.19,116.2,0.0079687651030817,0.00902082304526749
JUNCTION-2710,198.64,141.38,0.00426977606690045,0.000563716872427984
JUNCTION-2711,192.5,152.07,1.19492028570277,18.2178199062757
JUNCTION-2714,196.93,148.19,0.000386900250880235,0
JUNCTION-2717,194.5,165.28,1.46052344074932,16.8324372968107
JUNCTION-2718,198.17,168.18,1.54381305388784,16.9473207048354
JUNCTION-272,113.93,114.61,0.00341745939852377,0
JUNCTION-2721,198.97,166.48,1.36503912537569,18.5323786712963
JUNCTION-2723,201.43,164.68,1.06964873890568,24.0322020716049
JUNCTION-2724,202.8,168.9,1.00472833269075,30.9001113093621
JUNCTION-2728,202.22,137.82,0.012954546746838,0.0125461592592593
JUNCTION-2729,211.23,144.53,0.0132457085925789,0.305370850000003
JUNCTION-273,114.01,118.1,5.34526042639463,39.7909571170782
JUNCTION-2730,208.82,147.36,0.0431830885039538,1.04106937006173
JUNCTION-2731,216.7,152.17,0.0753426318360958,2.0289788276749
JUNCTION-2732,193.29,158.01,1.32987109939092,14.3884417987654
JUNCTION-2733,193.35,145.45,0.257918405846944,14.4269318317901
JUNCTION-2734,191.97,147.08,0.285488459876608,19.7578141895062
JUNCTION-2735,190.94,148.13,0.306456911678836,23.2992344816873
JUNCTION-2736,186.53,144.37,0.133303429404819,3.08906338374485
JUNCTION-2737,180.26,155.57,1.5614270254764,39.9549820979424
JUNCTION-2738,178.91,159.48,1.25416283745395,36.695226743107
JUNCTION-2739,165.97,163.5,1.25124724986571,29.8587835460905
JUNCTION-2740,163.18,159.99,0.0148259926080619,0.0127087691358025
JUNCTION-2741,159.45,159.08,1.0291710061045,30.6677899611111
JUNCTION-2742,160.33,151.51,0.885032352797614,33.2620711531893
JUNCTION-2743,195.78,154.25,0.00166281617109649,0
JUNCTION-2744,170.32,167.04,1.38939849886695,32.6874616169753
JUNCTION-275,112.67,118.83,4.92865282264259,38.8873322781893
JUNCTION-2754,43.72,138.57,0.0401657544293098,0.237391518827159
JUNCTION-2756,45.12,138.5,0.014099808176879,0.235600843621399
JUNCTION-2757,46.03,138.03,0.000717830130124865,0
JUNCTION-276,118.34,115.62,0.0035961539298426,0
JUNCTION-2760,44.32,136.66,0.0367383938929294,0.841105348662552
JUNCTION-2763,43.76,134.09,0.00104659581264872,0
JUNCTION-2765,42.79,140.96,0.00197514957399025,0.000521409053497942
JUNCTION-2766,43.73,142.1,0.00184209417737567,0
JUNCTION-2768,43.63,126.6,0.211019993714593,1.86680544639918
JUNCTION-277,114.89,119.58,5.38869312137656,39.4914135266461
JUNCTION-2770,44.88,127.66,0.24690206489818,1.0811022936214
JUNCTION-2771,46.13,127.86,0.00312263517822318,0.00041216378600823
JUNCTION-2776,42.67,122.17,0.0011178280322442,0
JUNCTION-2777,40.87,128.35,0.1857860751298,3.20824107674898
JUNCTION-2780,35.29,131.14,0.000767095070743389,0
JUNCTION-2781,43.14,119.81,0.152629920423978,2.197644881893
JUNCTION-2782,41.1,118.01,0.150925049417874,2.31308220051441
JUNCTION-2785,38.09,117.07,0.157149258594602,2.49048093755144
JUNCTION-2787,35.74,120.32,0.161434929622151,2.50997910061729
JUNCTION-2789,35.61,122.28,0.170787107137011,1.3068915585391
JUNCTION-279,113.55,120.35,4.79872512469505,44.2199372127572
JUNCTION-2792,45.82,128.09,0.000463004623557956,0
JUNCTION-2794,30.11,123.35,0.161420194876466,1.5657953771605
JUNCTION-2795,40.04,129.27,0.0205674011562643,0.0364827636831275
JUNCTION-2797,173.51,232.09,0.0013972773880978,0
JUNCTION-2798,173.24,232.09,0.00482020324905712,0.00110612345679012
JUNCTION-280,114.25,121.59,3.96343931222411,36.3995406516461
JUNCTION-2801,172.52,231.88,0.0029614577274569,0
JUNCTION-2804,176.1,233.59,0.0802257603831619,0.186287459979424
JUNCTION-2806,172.55,232.65,0.00567564308508362,0
JUNCTION-2807,172.55,232.54,0.00476516749023072,0
JUNCTION-2808,190.19,202.48,0.00255828722968663,0
JUNCTION-2810,187.03,207.85,0.00103999859507658,0
JUNCTION-2811,193.07,198.34,0.0294318272559167,0.0495165904320988
JUNCTION-2812,192.32,203.99,0.00252976887563075,0
JUNCTION-2813,192.88,208.72,0.0480612197078487,0.0663559271604939
JUNCTION-2814,192.88,207.54,0.00519404755854269,0
JUNCTION-2815,191.22,206.41,0.0615306036690641,0.0884416882716048
JUNCTION-2816,185.77,212.2,0.00351586029243311,0
JUNCTION-2820,191.08,200.45,0.00433162923371469,0
JUNCTION-2821,192.34,197.9,0.191642186784115,1.06239575679012
JUNCTION-2822,184.29,192.14,0.188024835714673,1.07391309598766
JUNCTION-2823,188.11,194.46,0.00233726772255204,0.000308425102880658
JUNCTION-2826,189.66,198.37,0.000268972625455876,0
JUNCTION-2827,190.33,197.11,0.0427795260383026,2.35890699804526
JUNCTION-2828,189.92,194.05,0.0253791569767727,1.25052947067901
JUNCTION-2829,190.1,192.44,0.0392726219996905,2.54160815740741
JUNCTION-2830,176.43,187.29,0.185705581448219,1.04138436265432
JUNCTION-2832,178.01,189.29,0.185926953954032,1.15611541790123
JUNCTION-2834,178.91,201,0.000531956158727353,0
JUNCTION-2835,196.47,207.99,0.0179433843175813,0.0243920148148148
JUNCTION-284,116.36,118.57,5.37953689117424,29.9083356788066
JUNCTION-2841,231.53,176.26,0.00112842858295551,0
JUNCTION-2844,236.38,175.59,0.41347312986582,16.538140538786
JUNCTION-2845,232,169.29,0.417953586704513,18.3174754411523
JUNCTION-2849,241.11,173.27,0.000811491261686705,0
JUNCTION-2851,240.04,170.32,0.01078408351068,0.28263335020576
JUNCTION-2852,235.27,166.97,0.0253007475914741,0.144244614609053
JUNCTION-2853,233.06,163.81,0.0305776831345299,0.0912258166666669
JUNCTION-2856,231.06,162.88,0.0411434400132977,0.109755762860082
JUNCTION-2858,230.07,157.44,0.782821319820955,16.6247601784979
JUNCTION-2859,234.39,154.09,0.760024289335996,16.7256644717078
JUNCTION-2860,236.64,154.98,0.00290122589981821,0
JUNCTION-2865,222.7,165.09,1.00021156406847,17.3284248484568
JUNCTION-2866,224.66,170.25,0.855148510261353,13.3338187032922
JUNCTION-2867,224.4,176.2,0.0064688197475231,0
JUNCTION-2869,225.88,167.54,0.890880909044413,16.8336933173868
JUNCTION-2876,216.66,178.16,1.11001515516731,12.9500535098766
JUNCTION-288,120.17,122.17,3.88356209039193,42.8384478239712
JUNCTION-2880,209.79,181.47,0.00860317841787263,0.00938936995884774
JUNCTION-2881,210.29,181.86,0.00374336954216999,0.000988354732510288
JUNCTION-2882,206.6,182.45,0.00454068804023191,0.00392335925925926
JUNCTION-2883,205.85,182.57,0.00156546022639668,0
JUNCTION-2884,206.65,182.12,0.0131133176212172,0.0179314584362139
JUNCTION-2885,206.75,180.86,0.00242186471485869,0
JUNCTION-2886,204.14,180.69,1.57931701587832,15.6144441429012
JUNCTION-2887,201.1,179.77,1.55667872263302,12.501566797428
JUNCTION-2893,199.27,176.41,1.72628634605636,11.7352126991769
JUNCTION-2895,199.4,172.84,0.00309436704008204,0
JUNCTION-2896,200,172.51,0.00865822934613352,0.00857496543209874
JUNCTION-2897,203.65,173.23,0.755137793743795,18.5680863744856
JUNCTION-2898,205.94,176.44,0.863172665377732,14.2047342118313
JUNCTION-2899,207.84,179.29,1.23125713892751,21.0629422611111
JUNCTION-2902,209.39,175.7,1.15115434300557,15.4775183711934
JUNCTION-2903,210.5,174.19,1.16367157195827,15.4531875541152
JUNCTION-2904,217.26,175.23,0.790193089339644,21.9823224260288
JUNCTION-2905,209.75,172.85,1.13357090225546,15.0989075898148
JUNCTION-2906,213.16,166.54,1.11257928531202,14.5819135184156
JUNCTION-291,111.34,125.9,4.03739788667851,32.1883727459876
JUNCTION-2910,210.14,165.6,0.00153141888689222,0
JUNCTION-2913,208.75,173.78,0.00293672616226488,0
JUNCTION-2914,205.23,175.37,1.10755969237332,16.1423879404321
JUNCTION-2917,207.21,169.99,0.769714155600899,18.6759529279835
JUNCTION-2918,206.1,169.71,0.00232305759080243,0
JUNCTION-2919,207.41,169.71,0.0167067949149687,0.0230205860082305
JUNCTION-292,108.88,127.31,4.05061455107414,32.3066505128601
JUNCTION-2920,208.76,168.66,0.00416096044290825,0
JUNCTION-2921,207.63,168.44,0.0035089406091107,0
JUNCTION-2924,214.08,162.55,1.11562570293919,15.1535387883744
JUNCTION-2926,214.48,159.79,0.877932521316798,20.5015479121399
JUNCTION-2929,217.03,159.51,0.00056699253397332,0
JUNCTION-2930,220.08,154.56,0.860361416087277,16.4624538323046
JUNCTION-2932,222.24,157.28,0.74671662446236,17.845752688786
JUNCTION-2933,222.76,155.15,0.00257932008310587,0
JUNCTION-2935,225.74,160.47,0.862779605534892,17.2308078272634
JUNCTION-2937,224.1,162.77,0.910269031298711,15.8500465822016
JUNCTION-2938,220.3,159.11,0.871207611824343,17.9043543170782
JUNCTION-2942,218.56,162.64,0.00275945188733168,0
JUNCTION-2945,226.76,162.27,0.0670020151791435,0.108039419135803
JUNCTION-2947,221.99,151.07,0.828498248574756,16.3428179745885
JUNCTION-2948,220.78,150.33,0.00153623691039134,0
JUNCTION-2949,223.02,147.19,0.797428301479903,16.3016031726338
JUNCTION-295,115.41,123.16,5.23594092486094,24.2502971882716
JUNCTION-2951,226.54,147.46,0.00176095201177791,0
JUNCTION-2952,227.34,149.52,0.803363321742943,16.3459839664609
JUNCTION-2954,224.78,152.71,0.0022594110732832,0
JUNCTION-2956,227.47,151.2,0.000819868169843968,0
JUNCTION-2957,229.51,152.39,0.779255319363905,17.4682227133745
JUNCTION-2959,226.93,159.14,0.789212651389005,17.6744430539095
JUNCTION-2961,212.76,140.95,0.0169301926684667,0.0163712209876543
JUNCTION-2962,213.2,138.5,0.00653013233746027,0
JUNCTION-2963,203.93,180.45,1.54441358854168,14.7092385977366
JUNCTION-2964,200.58,178.51,1.56644712186312,13.1459077438272
JUNCTION-2965,214.74,178.46,1.10471288462563,12.6223787985597
JUNCTION-2966,206.15,171.32,0.772461167619246,19.473558845679
JUNCTION-2967,216.3,174.78,0.640511648205136,21.6645505266461
JUNCTION-2968,220.48,178.86,1.08841358672723,12.3242795978395
JUNCTION-2969,220.74,173.64,1.08864870881775,12.6134019731482
JUNCTION-2970,220.71,172.63,1.07837477327818,12.5262302143004
JUNCTION-2971,220.76,167.45,1.07936077145704,12.7794631398148
JUNCTION-2972,219.96,166.72,0.965274546048681,12.6199646861111
JUNCTION-2973,216.78,164.45,0.957484302792349,11.7158920700617
JUNCTION-2974,215.45,163.48,0.944105690405865,11.6531575746914
JUNCTION-2975,215.88,142.86,0.025845975475627,0.0437293638888889
JUNCTION-2976,220.09,145.46,0.0331619376671291,0.067140357510288
JUNCTION-2977,222.56,148.45,0.814565865634437,16.0770616052469
JUNCTION-2978,226.79,165.91,0.928484023746381,17.9314383914609
JUNCTION-2979,230.75,170.89,0.644345579386282,22.5114578032922
JUNCTION-2980,228,168.57,0.76355133861935,24.4908309351852
JUNCTION-2981,227.67,172.67,0.549058243505193,15.0952385536008
JUNCTION-2982,232.09,172.62,0.587552771658932,20.2393096496914
JUNCTION-2983,234.98,173.38,0.420503432137389,17.2846033479424
JUNCTION-2984,237.31,169.43,0.0176182594860856,0.220920694238684
JUNCTION-2989,178.33,187.49,0.0383538153940004,0.304066225308642
JUNCTION-2992,180.79,184.71,0.0435542168661354,0.104720701028806
JUNCTION-2993,182.52,187,0.0407181806604309,0.151351193621399
JUNCTION-2995,179.62,183.31,0.0156276185029843,0.0136080189300412
JUNCTION-2997,178.49,182.77,0.00767252143210395,0.00633310123456791
JUNCTION-2999,177.04,182.46,0.000308280524625006,0
JUNCTION-30,117.43,56.71,2.36203153281429,46.433582963889
JUNCTION-3003,161.41,169.78,0.0742491716805199,0.609912279938273
JUNCTION-3005,155.91,167.97,0.09425494397208,0.598719112757202
JUNCTION-3006,164.74,166.7,0.0981982564711091,0.685769553189301
JUNCTION-3009,170.42,170.87,0.0952673797524965,0.397592064403292
JUNCTION-3011,184.71,167.64,0.000693842684556853,0
JUNCTION-3014,188.01,166.24,0.00109917938076492,0
JUNCTION-3015,192.47,168.97,0.00141862112926205,0
JUNCTION-302,105.98,124.24,4.74648337214221,35.3929844967078
JUNCTION-3020,254.59,193.05,0.300186575816895,11.0578805715021
JUNCTION-3022,255.66,190.29,0.00209531699055704,0
JUNCTION-3027,258.32,205.69,0.285994042228141,9.74155439063787
JUNCTION-303,101.81,126.32,5.04447258845779,35.314027437963
JUNCTION-3030,260.7,208.07,0.261835870962491,9.28644350401236
JUNCTION-3033,261.04,205.13,0.00125746103073418,0.000165934156378601
JUNCTION-3034,256.5,204.44,0.440772462523284,7.55334984619342
JUNCTION-3035,255.46,206.58,0.43055939824295,7.41998491049382
JUNCTION-3036,254.98,209.56,0.428984340803199,7.87860402026749
JUNCTION-3040,253.59,203.44,0.342119009783119,11.1850550593622
JUNCTION-3046,253.47,201.04,0.272218337288497,8.87206147561729
JUNCTION-305,106.69,121.06,0.00113146507340627,0
JUNCTION-3052,248.22,208.69,0.000674521507266523,0
JUNCTION-3053,248.16,203.79,0.675565249058734,17.755397452572
JUNCTION-3054,246.96,203.67,0.63201755826503,17.9015280331276
JUNCTION-3055,243.52,204.75,0.631179694215244,17.6499460100823
JUNCTION-3059,238.73,202.16,0.729540652077466,18.4246234409465
JUNCTION-3064,238.53,199.17,0.637068616887061,20.1063472582304
JUNCTION-3066,241.49,200.39,0.662521082034045,20.5489147416667
JUNCTION-3068,244.75,198.43,0.682241369376624,19.8583706519547
JUNCTION-3069,246.17,199.58,0.634511140018922,20.6298502748971
JUNCTION-3070,246.74,198.77,0.621178116949035,21.014759795679
JUNCTION-3072,247.73,197.45,0.590126722527079,21.2022898352881
JUNCTION-3074,246.14,206.25,0.00127024396006549,0
JUNCTION-3075,233.13,199.18,0.00755012897424692,0.00836811296296297
JUNCTION-3077,254.73,195.21,0.521256897064513,11.5149425078189
JUNCTION-3078,249.04,191.12,0.679505745389305,18.0676494391975
JUNCTION-308,104.11,121.25,5.05983748417998,37.0438362630659
JUNCTION-3080,244.94,193.48,0.659222260490534,20.9708392533951
JUNCTION-3081,244.19,195.97,0.675892477921521,20.8511241593621
JUNCTION-3082,237.75,196.29,0.672972309362093,20.8393793384774
JUNCTION-3083,237,196.29,0.673504927135309,20.1421949988683
JUNCTION-3085,250.85,191.28,0.671517848518037,17.9779800230453
JUNCTION-3087,247.86,191.09,0.676335049330684,18.495346436214
JUNCTION-3088,245.05,191.6,0.694079506867507,20.1548069751029
JUNCTION-3089,245.11,190.11,0.670610960742967,19.4117168005144
JUNCTION-3090,243.12,194.08,0.662693121008643,21.4411006676955
JUNCTION-3091,242.87,191.63,0.674117802945333,20.8719308625515
JUNCTION-3093,238.2,193.07,0.737969906021892,21.1694167727366
JUNCTION-3094,237.14,191.45,0.796553169860157,19.2045600545268
JUNCTION-3095,234.13,197.11,0.000431196640059563,0
JUNCTION-3098,249.92,184.11,0.661637751866503,18.602651237037
JUNCTION-3100,244.3,180.25,0.695728060956864,18.9777333547325
JUNCTION-3101,243.48,180.41,0.000920847042588542,0.000121524691358025
JUNCTION-3102,248.39,179.49,0.717716227578498,19.3335424765432
JUNCTION-3105,244.36,188.09,0.0116301705273225,0.0103934518518519
JUNCTION-3106,243.04,184.38,0.00437712658762013,0
JUNCTION-3108,242.4,185.15,0.749808618869131,22.5289913544239
JUNCTION-311,105.31,116.89,0.00102706692324535,0
JUNCTION-3110,238.13,185.14,0.780445787967398,21.415362991358
JUNCTION-3112,238.13,181.45,0.0141831322649758,0.0220604962962963
JUNCTION-3114,241.56,179.46,0.00387516275151851,0
JUNCTION-3116,240.32,188.96,0.418999850195398,23.4996314647119
JUNCTION-3117,238.08,186.4,0.521404684691951,23.5294177395062
JUNCTION-3119,231.36,190.08,0.957000132697893,15.6395842468107
JUNCTION-3121,231.41,185.66,0.97217058360027,15.4336666084362
JUNCTION-3122,232.72,186.27,0.961537616103763,16.4598515646091
JUNCTION-3123,232.78,182.67,0.90389565797303,17.8694829709877
JUNCTION-3125,234.5,184.6,0.873393244907498,19.4763258593621
JUNCTION-3127,233.7,179.17,0.788024306793647,21.5547249520576
JUNCTION-3128,231.49,179.17,0.768971196539514,20.5105129502057
JUNCTION-3129,231.42,183.09,0.948239194645453,15.9464865815844
JUNCTION-313,107.93,119.62,0.00202589783856649,0
JUNCTION-3130,245.67,177.38,0.7390097778398,18.902510078395
JUNCTION-3131,243.53,171.77,0.781343131336249,18.1235808989712
JUNCTION-3134,240.73,168.01,0.789485602421818,16.9359195699589
JUNCTION-3135,238.37,167.49,0.00327373511258313,0
JUNCTION-3136,243.38,163.01,0.591862177423557,16.6904324683128
JUNCTION-3138,242.64,160.56,0.568564779031577,16.6823430235597
JUNCTION-314,109.89,118.33,4.96447121763526,41.362849178498
JUNCTION-3140,245.98,159.61,0.00307793973533392,0
JUNCTION-3141,249.57,160.91,0.000105726192967499,0
JUNCTION-3142,237.05,157.51,0.798210678854688,14.1200854701646
JUNCTION-3147,239,139,0.0330324998156529,0.0767959888888889
JUNCTION-3149,234.83,143.41,0.000847264220771421,0
JUNCTION-3150,233.1,142.28,0.00275796653982368,0.175643753086419
JUNCTION-3154,230.72,145.42,0.00175317247526969,0.00447185720164609
JUNCTION-3156,235.38,164.25,0.806022616702477,16.4668538220165
JUNCTION-3157,232.38,160.73,0.743958156504425,17.0579028346708
JUNCTION-3158,231.5,177.75,0.00153538152504428,0
JUNCTION-3163,227.55,182.45,0.974378836765662,14.8166966026749
JUNCTION-3165,227.85,185.36,0.0027727246881698,0.000365948148148148
JUNCTION-3166,227.34,179.09,0.00663180494681889,0.00496191851851852
JUNCTION-3167,225.41,179.05,0.00208984792406556,0
JUNCTION-3168,225.28,179.04,0.0020006828084924,0.000264009465020576
JUNCTION-3169,225.35,184.62,0.983680452359865,14.9604298515432
JUNCTION-3171,225.8,188.27,0.000626791101221458,0
JUNCTION-3172,226.45,189.62,0.00201712637844353,0.0002662670781893
JUNCTION-3173,223.83,182.78,1.013552608148,13.2756630207819
JUNCTION-3174,223.96,180.37,0.94411637195105,16.0850571507202
JUNCTION-3176,221.64,180.94,1.03553132805064,13.0943289831276
JUNCTION-3177,221.49,183.31,0.844200509124261,18.2971263759259
JUNCTION-3178,223.7,186.74,0.00608251008921904,0
JUNCTION-3179,221.05,184.41,0.891292395698497,17.5905624794239
JUNCTION-318,128.11,117.92,3.74988486450391,38.3703135779835
